solar_irradiance,battery_charge,energy_use,feedwater_salinity,pressure,freshwater_output,system_efficiency,status
97.57389620267047,100.0,463.29709266934555,3953.5125527194054,330.10281723688394,59.9180500449506,100.0,0.0
240.04559770474435,100.0,162.5450796256571,5425.4110847223665,221.73669128507055,-10.933382956805907,100.0,1.0
257.2951356035352,100.0,215.373232699024,3685.3402394819946,-219.83836999106245,154.8588204369676,16.225578586042786,0.0
253.73741637811588,100.0,68.78352540117788,3737.6180346559927,186.65839650085832,188.7519951718967,0.0,0.0
0.0,100.0,370.6054144385509,4629.7099322673375,195.65589797549438,306.3479203407066,100.0,1.0
34.467881422818834,44.99068975522832,325.5461239840191,3580.1928382565907,43.766548806699426,-191.52834325542355,100.0,0.0
50.0208007815449,96.30509729817318,186.14548005536173,5222.8720443659095,273.1858209292568,320.7851753049359,0.0,1.0
385.4075679982681,100.0,642.1875946266932,3599.4248031648954,-22.408684886679673,35.00864400581,100.0,0.0
361.0458668760682,100.0,-80.61646593391643,5885.2276041270925,392.3658583130094,288.8363875544451,100.0,1.0
136.71142099026,100.0,499.97286950420727,3458.359964460334,13.49341620104233,106.87492259507889,100.0,0.0
138.72916795692987,100.0,91.2625497310099,3908.12359213065,-55.93549568844898,2.135533173430341,100.0,0.0
365.865725300568,100.0,-29.748273823373317,3755.5311882550436,-88.8487296385888,140.30331079169275,100.0,0.0
322.028422319105,0.0,307.2428856267364,5875.117283719889,35.819466819792424,538.8432983645719,100.0,1.0
194.9439448769074,100.0,106.34089604388505,3891.9532672733076,-108.37044546255296,-133.34722886000935,100.0,0.0
136.26163288678262,100.0,789.4570954050905,4284.114169650487,345.8406404096425,193.71467600267897,100.0,0.0
594.0948476655234,22.156296983035006,194.9780507967626,3581.7573890111867,224.0537696194226,295.8317793709267,100.0,0.0
129.90246918129395,100.0,173.08755221671643,4876.150579678314,313.01147642645844,275.52973643173146,0.0,1.0
406.2807121782684,95.15427228357979,-33.704554320313434,3772.4996987386107,362.3671159461504,131.6851046578446,100.0,0.0
481.31253061394534,100.0,581.4232631924626,3837.4532621677777,414.3601060024275,338.7500259236533,100.0,0.0
436.07520071276247,100.0,351.8110300070144,3650.3877872950493,323.24711455048737,294.31809588594064,100.0,0.0
159.4894446356894,100.0,407.90469493746133,3808.323329027219,269.2121025462969,426.7254467456441,100.0,0.0
349.0338282091951,100.0,72.59591148261148,3541.44602668653,39.019742927136775,334.35872410642787,100.0,0.0
140.05462380807742,25.641399475191186,79.15133562735564,5240.124322305895,220.11511274125073,-277.7864688230248,0.0,1.0
258.91833954220965,100.0,322.4623677407999,3936.677003369301,252.81508017128425,210.60773417368634,100.0,0.0
461.9561192048358,100.0,183.41260919556765,3636.8964258996903,170.06230100183154,37.93579389171398,100.0,0.0
220.62535757574508,100.0,279.0105094510111,5082.45905753016,86.10936555830651,477.05086426745845,100.0,1.0
583.1457401664846,100.0,126.20601526651032,3905.0230959538326,377.1880880832221,652.0974556356377,100.0,0.0
500.999962978047,100.0,2.480120614860324,3780.7857616107576,288.5607374571413,381.9226202988257,100.0,0.0
373.8325429811519,100.0,394.9690949399521,6569.044778624569,82.50240768512259,364.84259317717664,100.0,1.0
428.52939748843454,100.0,232.4230229430548,6222.8243971666225,359.21524392001834,247.31164111381395,100.0,1.0
330.9197563894288,100.0,241.378084407342,3954.8481557866075,179.90738803298933,173.4262116431795,100.0,0.0
168.05604206033885,88.44817302431825,-115.98442438570912,3808.063171062493,152.54239704207237,222.79529456510824,100.0,0.0
50.686654290607436,100.0,557.1239774787101,5905.068921860435,103.65473981156575,323.6415456468353,100.0,1.0
23.21984871388862,100.0,419.6643050365818,6001.29720562153,83.50823812785166,59.31599296626477,100.0,1.0
134.44260965610627,100.0,272.1110217630514,3468.1045305171774,306.92892008687755,63.13196713616438,100.0,0.0
321.8975347006205,100.0,108.86730822260908,4914.395387990326,579.8489332916209,264.53403619948597,100.0,1.0
0.0,0.0,93.90683435520984,3779.454541829118,339.5110480005435,-300.51827318610844,100.0,0.0
529.3014033928978,100.0,256.7698982731892,4227.317747968138,151.30599713547284,287.7295845772657,100.0,0.0
61.63162114831954,100.0,177.72500968029937,3979.1367184213523,548.2970545232333,217.37752393977206,100.0,0.0
416.95916641922713,100.0,177.7246097207206,4174.681001551291,420.1424190407337,242.75845903620987,100.0,0.0
287.51877520301156,100.0,377.4092860851432,3617.220210057138,271.87186609008677,467.99521330379713,100.0,0.0
0.0,100.0,178.62560802846968,4128.334818326048,44.62820815561126,380.0368746722188,100.0,0.0
533.7953707600125,100.0,89.35634013414064,3089.855299247396,186.38086121197182,34.67814727033745,100.0,0.0
268.5470390000198,100.0,272.6114030287961,3414.41573812678,38.574587334665885,-167.38218338696984,100.0,0.0
329.8092198146926,100.0,413.3683227869619,3344.9267190816768,141.07514925651117,377.0113627894181,0.0,0.0
250.28596483745181,100.0,-263.79880062223174,5045.587736421307,417.925657345681,510.59975209982787,100.0,1.0
366.5906538790824,100.0,625.2571707826606,5672.164372996151,324.54481742091053,177.7064955265585,100.0,1.0
574.2492085880203,100.0,684.3107126081637,4716.574737660612,650.3854904117733,373.1906371503118,43.08175375332837,1.0
14.238145709720456,100.0,268.47192445775715,3351.312751255176,108.93939511051607,66.10346652464922,100.0,0.0
0.0,100.0,313.2276752527575,3228.3593497746365,663.197076102458,79.90668086539169,100.0,0.0
301.63274914848193,100.0,176.48750094792751,3505.2472075831192,395.8865881917641,160.03625146202955,43.605877278590796,0.0
1.230768042182894,0.0,260.40184351959635,3695.398206707335,171.7693012006161,184.06507443402526,100.0,0.0
490.82675264487466,100.0,6.8995211469546085,3880.6234304952513,172.3997908289837,386.86358191392003,100.0,0.0
7.838893235088421,100.0,-190.5816073455815,3527.717022026297,227.2793552844668,236.6304020891374,100.0,0.0
348.16425614571403,100.0,-87.77578206615135,4733.2640335792485,-258.0501646484207,302.4446299587982,100.0,1.0
317.787213021225,100.0,359.23523675244746,3792.7792184710434,149.86496198926886,587.8958910430899,100.0,0.0
88.4877277668524,100.0,452.3407858392918,3337.80784161426,272.191263155671,172.04415105267375,35.08722798143904,0.0
539.4464474509538,100.0,374.52056098113314,5559.24664082946,473.7863220547815,-74.2769940255455,100.0,1.0
270.5913729368833,53.18236522988717,177.2202710513058,4021.622956226322,161.08889844511467,69.90057438427378,100.0,0.0
362.21508265049687,100.0,69.81889963538845,3812.3670718263766,216.5425254893902,246.94876073273818,100.0,0.0
90.56080593584709,100.0,282.824451593946,5639.174214440936,68.918568571562,87.88663878882873,100.0,1.0
276.63963892064316,0.0,277.20517759197423,6112.111933457857,67.99090504902495,-31.09774503237854,100.0,1.0
270.6768479521371,100.0,-100.8877918463468,3850.402752337608,152.1304046881009,242.93212137525546,100.0,0.0
83.12091028581406,100.0,-41.048729780134614,3725.98566426365,170.69391823794774,414.99633505356786,100.0,0.0
187.3133470481649,100.0,186.25116854582487,3280.6923556391707,-11.09942326757536,-134.90985818839158,100.0,0.0
151.1408542917924,0.0,-137.45591075157063,4889.298544719432,409.37717044425,250.92583850074598,100.0,1.0
315.37323520357387,100.0,140.96954204771467,3813.505117886768,42.865516609026024,-184.19857783735713,63.60247229751919,0.0
94.10102452263462,100.0,44.67317598373552,4296.330477847296,34.98407610155714,522.2129753501374,100.0,0.0
20.443103452378235,100.0,322.9445685039491,5112.3542594665405,340.21733437511375,319.64486267810923,100.0,1.0
0.0,100.0,137.8905429084618,3846.34583805256,502.85473443240346,234.09129265919412,100.0,0.0
405.25268331034323,100.0,-25.604173466488046,4113.756193706846,336.8809563649479,341.39462317537584,100.0,0.0
102.4623553259239,100.0,170.75178860152644,3710.4455833559045,509.5928444726805,303.0606078437617,100.0,0.0
232.33067864698455,100.0,-152.67515846351486,3775.291650077751,219.4197055894765,345.2640308611139,0.0,0.0
164.55870746753044,100.0,54.315876054605255,3492.8390972577286,186.54374145599976,235.14711870383758,0.0,0.0
429.18476304810054,100.0,73.68736491932638,4909.708145092703,357.5759236797641,353.42231347107116,53.479593159441215,1.0
350.11755561425787,100.0,271.0766677349337,4212.540821189756,247.79522219375087,675.384906117666,100.0,0.0
303.166847934848,100.0,91.18184160887049,3902.68831759219,311.55955426585973,156.30881632834405,100.0,0.0
187.87017165800813,100.0,-38.12856052543627,4907.378855284572,81.9517986379183,122.73803030860991,100.0,1.0
137.01999303671954,100.0,411.5118772831873,3994.3393290849162,313.1396010590992,229.90443893290475,51.888646253967785,0.0
734.6762488479548,100.0,210.6704854391349,4818.679103292152,1.636462668633726,433.1620060235217,100.0,1.0
282.3772503027063,100.0,407.6643568377877,3711.3272442840957,-74.16747061625361,220.59584903341815,53.03841319779844,0.0
215.77685465013644,100.0,144.35879808486263,4799.612029541063,-55.51227168067024,32.31471883557624,100.0,1.0
0.0,53.92071137347563,443.54825074264704,4064.4691259966708,91.96829275573927,303.0288555539595,100.0,0.0
26.302594349825533,24.607215602982446,89.81928795304474,5504.554217307516,410.19539439827565,96.28741647168609,100.0,1.0
195.39208353125898,100.0,300.9309246085782,4929.95743117195,371.5395444954261,456.30370900028555,100.0,1.0
693.4905109250932,100.0,301.5417158696921,4470.153567617871,255.81310960539258,257.9918809805456,100.0,1.0
141.84411813583935,47.072734822174425,153.65244141476427,4094.8680266292895,302.57582851146793,330.86751712555986,100.0,0.0
166.0542141722519,100.0,470.06666972868464,3741.6821510093346,144.52666622696273,85.14743294342055,100.0,0.0
62.40733777259271,100.0,526.2029086162597,3508.0297960899193,174.88029633893555,317.590176354679,100.0,0.0
175.32784455268973,100.0,210.58172986185087,4868.763681790448,445.0990244258188,-19.53046870531307,100.0,1.0
215.4936493626238,100.0,140.89004940899267,3503.0025778408667,404.3230570293179,186.19535899290946,100.0,0.0
0.0,100.0,23.858147135338527,4145.342213298444,28.81436479156485,122.06406227908056,100.0,0.0
111.99095253772882,100.0,92.62450520456427,3968.974815544117,348.1122454457029,314.45371520749455,100.0,0.0
369.0786497196473,100.0,231.83426500421874,3514.878534872683,336.0141742675591,312.53592257503624,0.0,0.0
0.0,100.0,397.5412526502347,3415.390202206955,25.69368002110066,509.0671196595039,100.0,0.0
391.3540478519024,0.0,482.77198938292645,4072.6434458837675,74.16933439839235,124.64757199453022,100.0,0.0
414.97433480156917,0.0,-108.01858103754687,3523.9077203995907,156.9030698354409,259.7379100416223,100.0,0.0
373.09399587789886,100.0,-7.775467145712503,4910.669692916497,369.70446299194685,83.22515934758884,100.0,1.0
334.0153670006895,100.0,359.47243428546193,3826.1999927098996,142.4426192462929,238.57435878347903,100.0,0.0
0.0,73.73568805981557,120.95393123779218,3405.569493271043,-29.076503146070216,410.3419583857232,100.0,0.0
448.79760908766593,100.0,174.07288424974925,3678.497511354117,418.18387883092976,335.1653878767777,54.13421013930193,0.0
459.5977944394327,100.0,521.173075965841,3825.232648171804,356.5897615769008,-26.940543237150976,100.0,0.0
152.7951541845306,0.0,448.2533614819913,3669.353397803551,65.51077848250661,-89.92559225805621,100.0,0.0
102.47297424688196,100.0,314.4646655068711,5427.3695439566,-229.32755021086257,447.3668868246295,0.0,1.0
22.55590306733334,100.0,46.28263222934784,3536.032595642479,238.12287506995438,187.59359595148368,100.0,0.0
0.0,100.0,321.0714356130057,3903.9483475457373,160.95618016875613,184.2766195289368,100.0,0.0
154.07464043818075,100.0,106.93827858069777,3578.389720786531,300.6998997316607,356.98217403568157,100.0,0.0
0.0,100.0,177.22306470922393,5352.190589829401,441.7336113331384,168.2579081507772,100.0,1.0
358.9637806293283,100.0,43.27829756482955,4706.6545659770245,264.3641721351395,222.26980115717905,100.0,1.0
496.096741566261,0.0,315.7062345073464,4830.52155546621,272.19215557914856,146.20231242525273,10.802776834408569,1.0
381.0996640429684,100.0,-114.61590133014626,3494.691722549674,106.142925568241,532.9295388910098,100.0,0.0
537.552467723286,100.0,-87.21066461636111,3825.529713168578,358.53579816269263,432.3213753082252,100.0,0.0
324.2716837849928,0.0,182.69692839071396,4896.951242902976,200.9354906616818,265.4674036657629,0.0,1.0
202.40402274764216,100.0,260.32093010612954,3786.9447653032953,721.1661655503707,330.98046965534263,67.53694667810979,0.0
323.3307544023344,100.0,148.47163577162675,3310.4712634119737,46.83201849038154,83.73819732315073,0.0,0.0
242.7435315000339,87.82330424612913,720.371152929496,5479.079941899171,208.3735798649306,232.60998960302976,0.0,1.0
272.9596515095348,100.0,229.34835669740758,3793.2650694855943,282.28184944606187,-165.6795100943498,100.0,0.0
434.48242047109454,100.0,205.93364919117298,3479.4240558502565,189.9310208533813,438.79815538125575,100.0,0.0
0.0,100.0,28.25516512818811,5372.868464038792,207.72478481049438,295.97570024256436,0.0,1.0
193.19190157920397,16.39583371451228,196.2702528580924,5480.893703809771,249.87609987651558,332.7410565750073,0.0,1.0
345.71827171211226,100.0,440.7428312123403,3580.1375352034033,-227.96608890141184,339.66572513197644,82.60857901610515,0.0
172.75950577945804,100.0,259.6299941093997,3508.900408674153,270.6135150034351,554.9928586797627,100.0,0.0
211.43189622120198,100.0,299.7521784258502,3603.9969539739777,398.69618646119864,200.3548804299872,100.0,0.0
33.011338710426664,100.0,504.78875825373603,5486.690849958887,414.2172050688381,501.00819703820065,0.0,1.0
135.82281820860965,100.0,-43.299538021060116,5376.292152220249,212.09087408508094,75.38705570682536,100.0,1.0
163.91588300933333,100.0,6.398385489669507,3866.159260525517,136.4673557776886,137.71326406660248,100.0,0.0
206.56615999990981,100.0,-225.39943866318347,3944.077565237259,273.12062887130617,77.45075894650661,100.0,0.0
141.14905331022763,100.0,164.86089178794543,3849.580181333034,549.1280635857343,276.3465742522176,100.0,0.0
0.0,100.0,595.3497473240761,3437.4235025269872,122.56999196855011,85.6461734400327,100.0,0.0
159.60659852493941,59.90548295793014,150.46613756721453,3972.764751463646,381.5780367353658,-105.0827937663915,100.0,0.0
305.7090359904045,11.603645504950372,162.94848309330857,5259.563178191807,-123.08646217065034,415.0043505690501,100.0,1.0
391.92017642760254,100.0,62.25892727627763,5528.586047681647,584.3048502657892,538.8671891084001,40.44480946548257,1.0
130.43628921406614,100.0,220.7294176834223,5434.083064367992,153.27971926185091,286.52794105224547,91.43016673127664,1.0
0.0,0.894454958710071,450.7197906719633,3631.0054443732965,370.49618171551253,161.04980124086978,100.0,0.0
0.0,0.0,373.35129099530695,4026.3793531392103,138.5487580146975,173.19469823144547,100.0,0.0
391.09904192802503,86.4453796298829,196.58569885896708,3403.384650934786,221.82925855433496,403.67782595882153,100.0,0.0
258.1139522259929,100.0,123.30312204316428,3675.6006920270484,-53.25325885984625,310.4722602723518,98.73468303279503,0.0
0.0,100.0,368.6978907610434,5938.686862902799,460.2991521992341,514.6871993708536,100.0,1.0
6.108182973359207,100.0,-101.67645280026068,3619.4952374063805,342.1760082722263,252.31038323645453,46.30671379180271,0.0
50.453289938077624,100.0,347.317160776612,3553.511419226985,342.7371705827064,372.77643442346687,100.0,0.0
189.58010396216054,100.0,133.73925330909867,3604.91633871038,0.38911522352547223,-54.2154358040842,100.0,0.0
136.02777534576984,100.0,516.6870845054693,3747.620035179282,353.00047962352824,280.30069333456584,100.0,0.0
137.00474743640794,100.0,-80.48199835319726,5172.349143909438,82.1849250798272,-45.02408664280755,100.0,1.0
246.4520608309552,100.0,-45.345558053852415,3607.4567468028094,251.0556118234855,231.6034501616682,100.0,0.0
371.73705940394575,100.0,521.6323756404764,4479.655097091865,306.7373182227692,61.27157874751257,100.0,1.0
525.7246194532578,100.0,21.270581031382324,6013.81318121179,66.36609548841392,344.1689682029081,100.0,1.0
272.87773654369227,100.0,265.10567354363667,3717.076677796745,405.49071969254356,174.28468019066017,100.0,0.0
517.197183951392,100.0,59.981752769917335,3989.7452647523746,415.15732774416733,465.9849764610672,65.66790581290547,0.0
119.90425567690946,100.0,258.1290607009824,3516.1645997505484,367.57796066783453,253.44260747941405,100.0,0.0
443.70877652739847,100.0,127.45648996751814,3455.222111937702,265.56066842972245,126.93206506256979,100.0,0.0
319.5685427765407,100.0,292.08465940569994,3805.5556288595617,212.87329974128886,183.83783983291778,100.0,0.0
365.7529427670404,100.0,415.74181102155666,5083.1327081478075,260.79213151751946,282.4440294089321,100.0,1.0
425.26569964152475,100.0,187.4812994107391,3010.9039253751193,310.74722636301954,151.71841348148507,100.0,0.0
286.3842891548474,100.0,45.92235182835616,5010.354579378478,254.40307548713344,274.07628360174374,100.0,1.0
73.886559798668,0.0,158.35962927055567,2821.111120458864,196.0398860247056,-45.53536575544776,100.0,0.0
0.0,100.0,48.30541597075181,3899.1229695694547,7.709878182997564,133.85985744122954,100.0,0.0
709.3066438690547,100.0,189.33070317132558,5544.148721601524,233.6257089287625,1.640312497830878,100.0,1.0
23.20969767343764,100.0,221.52108372441953,3277.2150142331993,199.85430688959337,293.03793111885443,100.0,0.0
38.826314638071956,100.0,128.78639041407786,4659.909908380724,198.06810641999022,156.36424551615823,100.0,1.0
419.666924395309,0.0,55.50535413463948,5217.826023939562,125.90168840202028,158.980297242309,100.0,1.0
600.3934142020813,76.27531381274017,434.2962823564518,3143.728036333624,136.8430402320712,367.36197744444297,100.0,0.0
314.67185024903347,100.0,148.74783348199932,3333.076365203686,490.70459596780694,-30.058302027426095,100.0,0.0
65.29273332866217,100.0,99.04589353606092,3533.7060279911516,247.9495399909562,211.91197452725936,100.0,0.0
204.7392046064172,100.0,29.282092571153726,4202.568995713701,77.39119551760197,576.3807215833968,100.0,0.0
302.66703624318217,100.0,-19.836413481957834,3371.557907746205,230.62821984483617,388.3489495307815,69.4586321867687,0.0
129.00810446393214,100.0,72.80353662138516,5080.131882855743,536.3638724079357,100.45838204614638,49.71331281603617,1.0
316.98816704447324,100.0,309.73057170522156,3437.898839214033,308.20154094856036,-186.78821085916064,58.981442860177275,0.0
265.8647031309553,0.0,184.47840725106522,5135.822295718451,-36.707570097528524,34.32390818206963,100.0,1.0
0.0,100.0,242.64221371097716,3853.100513604183,581.7933972085718,291.3400161425792,100.0,0.0
233.90870717821159,0.0,-21.441579999127814,4397.965523945215,181.10620501579837,96.71487560803547,100.0,1.0
239.87090458254144,87.13180864311589,397.84898239858774,4074.7550652109126,351.02598617563797,253.61331474111554,100.0,0.0
141.75868584024624,100.0,-142.1141770205012,3748.3351871930618,400.49539208256937,267.66893103328096,100.0,0.0
550.964734897039,100.0,329.71882193116244,3551.7493661027293,365.6233381071979,305.91747116920425,38.68775757253831,0.0
300.60327238010007,100.0,116.97476714525801,3888.49578587738,148.83962906972022,390.0094800865578,100.0,0.0
340.5313151120883,100.0,296.9515061288467,3503.131946476749,418.02377844996914,350.2394354661197,100.0,0.0
97.81217496923657,100.0,172.9727902259013,3684.1825638669534,316.6597099224952,342.1251732760447,100.0,0.0
189.56077527681776,100.0,312.26969617951255,3779.128671671868,582.1046243371077,597.5516920611287,100.0,0.0
7.012830659279379,0.0,407.4797422979503,4014.2554350261153,138.78308018162193,660.5110853863913,0.0,0.0
0.0,100.0,309.333770473807,5100.625644413536,256.8097858649306,461.0029511224595,100.0,1.0
469.3715670462856,100.0,-110.13567811751629,4058.3431205926363,375.20668355220243,239.6550124744301,100.0,0.0
40.078239403065275,100.0,315.7662281238541,3844.637856634715,43.58025682873818,271.6550206574995,100.0,0.0
226.22214329767536,100.0,246.14159176702432,3344.4143325547375,492.3187312326221,-152.18538690116938,100.0,0.0
